구,동,번지,본번,부번,단지명,평수,보증금,월세,계약기간,층,건축년도,도로명,계약구분,계약년월,계약일
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,500,60,1,9,2016,마곡중앙로 161-1,갱신,202107,11
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,500,55,1,9,2016,마곡중앙로 161-1,-,202107,13
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,500,61,1,4,2016,마곡중앙로 161-1,신규,202107,16
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,2000,52,1,6,2016,마곡중앙로 161-1,신규,202107,17
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,3000,85,1,12,2016,마곡중앙로 161-1,신규,202107,17
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,45,1,13,2016,마곡중앙로 161-1,갱신,202107,20
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,55,1,3,2016,마곡중앙로 161-1,신규,202108,9
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,63,1,9,2016,마곡중앙로 161-1,신규,202108,10
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,10000,58,1,13,2016,마곡중앙로 161-1,-,202108,10
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,57,1,10,2016,마곡중앙로 161-1,-,202108,19
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,3000,53,1,6,2016,마곡중앙로 161-1,-,202108,21
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,65,1,11,2016,마곡중앙로 161-1,신규,202108,23
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,3000,85,1,10,2016,마곡중앙로 161-1,신규,202108,28
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,5000,50,1,5,2016,마곡중앙로 161-1,-,202108,31
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,60,1,3,2016,마곡중앙로 161-1,신규,202109,3
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,58,1,14,2016,마곡중앙로 161-1,갱신,202109,3
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,65,1,3,2016,마곡중앙로 161-1,신규,202109,14
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,3700,45,1,8,2016,마곡중앙로 161-1,-,202109,27
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,500,70,1,5,2016,마곡중앙로 161-1,-,202109,28
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,1000,85,1,13,2016,마곡중앙로 161-1,갱신,202109,28
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,5000,37,0,12,2016,마곡중앙로 161-1,-,202110,5
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,60,1,11,2016,마곡중앙로 161-1,신규,202110,8
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,67,1,9,2016,마곡중앙로 161-1,신규,202110,14
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,500,69,1,4,2016,마곡중앙로 161-1,신규,202110,16
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,2000,61,1,7,2016,마곡중앙로 161-1,신규,202110,19
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,10000,30,2,11,2016,마곡중앙로 161-1,-,202110,22
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,3000,90,1,6,2016,마곡중앙로 161-1,신규,202111,4
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,54,1,6,2016,마곡중앙로 161-1,신규,202111,8
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,65,1,14,2016,마곡중앙로 161-1,신규,202111,11
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,3000,65,1,3,2016,마곡중앙로 161-1,신규,202111,11
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,2000,50,1,14,2016,마곡중앙로 161-1,갱신,202111,16
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,3000,65,1,11,2016,마곡중앙로 161-1,신규,202111,20
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,72,1,11,2016,마곡중앙로 161-1,신규,202111,20
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,58,1,4,2016,마곡중앙로 161-1,신규,202111,27
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,1000,83,1,9,2016,마곡중앙로 161-1,신규,202112,3
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,61,1,8,2016,마곡중앙로 161-1,신규,202112,6
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,70,1,14,2016,마곡중앙로 161-1,신규,202112,9
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,65,1,10,2016,마곡중앙로 161-1,신규,202112,10
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,73,1,9,2016,마곡중앙로 161-1,신규,202112,13
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,7,1000,51,1,5,2016,마곡중앙로 161-1,갱신,202112,13
강서구,마곡동,760-2,760,2,마곡나루역캐슬파크,9,3740,82,1,14,2016,마곡중앙로 161-1,갱신,202112,15
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,55,1,9,2015, ,갱신,202106,3
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,52,1,10,2015, ,-,202106,7
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,50,1,5,2015, ,갱신,202106,10
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,4000,38,1,2,2015, ,-,202106,12
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,52,1,3,2015, ,-,202106,17
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,50,1,6,2015, ,신규,202107,3
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,50,1,6,2015, ,갱신,202107,10
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,8000,20,1,5,2015, ,-,202108,3
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,52,1,6,2015, ,신규,202108,13
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,3000,36,1,3,2015, ,갱신,202108,14
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,52,1,4,2015, ,신규,202108,16
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,52,1,7,2015, ,신규,202109,3
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,53,1,2,2015, ,갱신,202109,4
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,50,1,3,2015, ,신규,202109,8
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,3000,45,1,8,2015, ,신규,202109,24
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,1000,50,0,10,2015, ,신규,202109,29
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,1000,54,1,3,2015, ,신규,202110,1
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,53,1,5,2015, ,-,202110,4
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,53,1,10,2015, ,신규,202110,5
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,500,52,1,3,2015, ,신규,202110,20
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,3000,46,1,2,2015, ,신규,202111,9
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,1000,50,1,10,2015, ,신규,202111,10
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,14000,2,1,5,2015, ,갱신,202111,13
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,3000,38,1,8,2015, ,-,202111,30
강서구,마곡동,784-6,784,6,마곡대명투웨니퍼스트,5,1000,49,1,10,2015, ,신규,202112,13
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,55,1,8,2016, ,-,202105,28
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,1000,56,1,11,2016, ,신규,202106,3
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,57,1,12,2016, ,신규,202106,4
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,9,5000,80,1,14,2016, ,신규,202106,8
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,1000,65,1,3,2016, ,신규,202106,9
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,1000,65,1,12,2016, ,신규,202106,11
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,9,2000,88,1,13,2016, ,갱신,202106,15
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,1000,55,1,6,2016, ,신규,202106,18
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,58,1,14,2016, ,신규,202106,24
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,500,57,1,4,2016, ,갱신,202106,24
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,1000,44,1,12,2016, ,갱신,202106,25
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,1000,47,1,11,2016, ,신규,202106,26
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,60,1,11,2016, ,신규,202107,9
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,1000,58,1,7,2016, ,신규,202107,12
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,500,64,1,11,2016, ,신규,202107,26
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,52,1,8,2016, ,-,202108,3
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,3000,30,1,12,2016, ,-,202108,5
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,55,1,3,2016, ,-,202108,14
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,500,70,1,11,2016, ,신규,202108,24
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,61,1,10,2016, ,신규,202108,27
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,3000,42,1,6,2016, ,신규,202110,4
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,1000,58,1,5,2016, ,갱신,202110,8
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,1000,60,1,13,2016, ,신규,202110,8
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,3400,50,1,3,2016, ,신규,202110,9
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,3000,48,1,12,2016, ,신규,202110,9
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,60,1,5,2016, ,신규,202110,15
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,3000,38,1,5,2016, ,갱신,202110,25
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,58,1,7,2016, ,-,202110,25
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,9,3000,85,1,14,2016, ,-,202110,29
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,2000,46,1,4,2016, ,신규,202111,20
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,3000,50,1,8,2016, ,신규,202111,22
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,7,6000,38,1,4,2016, ,신규,202111,25
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,57,1,10,2016, ,갱신,202111,26
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,3000,50,1,4,2016, ,신규,202111,27
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,55,1,7,2016, ,신규,202112,7
강서구,마곡동,758-4,758,4,마곡럭스나인오피스텔,6,500,60,1,10,2016, ,신규,202112,11
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,9,2000,92,1,14,2017, ,-,202105,10
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,3000,42,1,6,2017, ,-,202106,28
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,1000,55,1,4,2017, ,-,202106,29
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,9,1000,90,1,14,2017, ,신규,202107,26
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,500,51,1,5,2017, ,갱신,202108,11
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,3000,54,1,7,2017, ,신규,202108,25
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,500,51,1,8,2017, ,갱신,202109,9
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,3000,35,1,9,2017, ,갱신,202110,6
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,13000,18,2,4,2017, ,신규,202110,14
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,1000,55,1,8,2017, ,신규,202111,9
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,9,10000,65,1,13,2017, ,갱신,202112,11
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,7,1000,70,1,12,2017, ,신규,202112,24
강서구,마곡동,758-1,758,1,마곡럭스나인오피스텔 엘동,6,500,63,1,9,2017, ,신규,202112,28
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,55,1,6,2016,마곡중앙6로 85,-,202105,6
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,57,1,7,2016,마곡중앙6로 85,-,202105,11
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,7,1000,62,1,12,2016,마곡중앙6로 85,신규,202106,7
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,8,1000,60,1,8,2016,마곡중앙6로 85,-,202106,25
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,53,1,5,2016,마곡중앙6로 85,신규,202107,15
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1000,55,1,9,2016,마곡중앙6로 85,-,202107,19
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,8,3000,50,1,6,2016,마곡중앙6로 85,신규,202107,22
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1000,54,1,5,2016,마곡중앙6로 85,신규,202107,27
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,57,1,9,2016,마곡중앙6로 85,갱신,202108,23
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,57,1,9,2016,마곡중앙6로 85,-,202108,28
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,9,1000,68,1,8,2016,마곡중앙6로 85,-,202109,3
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,7,1000,58,1,6,2016,마곡중앙6로 85,신규,202109,12
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1000,51,1,5,2016,마곡중앙6로 85,신규,202109,18
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1000,53,1,9,2016,마곡중앙6로 85,신규,202109,29
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,8,2000,64,1,4,2016,마곡중앙6로 85,갱신,202110,2
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,55,1,4,2016,마곡중앙6로 85,신규,202110,2
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1000,53,1,6,2016,마곡중앙6로 85,신규,202110,14
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1500,45,1,7,2016,마곡중앙6로 85,신규,202110,14
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,9,1000,75,1,12,2016,마곡중앙6로 85,갱신,202110,16
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,1000,60,1,12,2016,마곡중앙6로 85,갱신,202110,16
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,2500,50,1,13,2016,마곡중앙6로 85,신규,202112,2
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,7,1000,64,1,7,2016,마곡중앙6로 85,신규,202112,7
강서구,마곡동,795-5,795,5,마곡사이언스파크뷰,6,500,58,1,13,2016,마곡중앙6로 85,신규,202112,16
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,9,1000,72,2,11,2017,양천로 344,-,202104,19
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,12,1000,96,1,3,2017,양천로 344,-,202104,24
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,58,1,12,2017,양천로 344,-,202105,10
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,60,1,11,2017,양천로 344,-,202105,12
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,12,1000,95,1,8,2017,양천로 344,-,202105,14
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,500,55,1,5,2017,양천로 344,-,202105,15
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,58,1,10,2017,양천로 344,-,202105,21
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,12,14700,43,1,3,2017,양천로 344,신규,202106,2
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,61,1,14,2017,양천로 344,신규,202106,6
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,2000,58,1,11,2017,양천로 344,신규,202106,7
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,500,58,1,10,2017,양천로 344,갱신,202106,11
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,8,1000,63,1,5,2017,양천로 344,신규,202106,11
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,54,1,3,2017,양천로 344,-,202106,12
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,61,1,13,2017,양천로 344,-,202106,14
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,12,1000,99,1,3,2017,양천로 344,신규,202106,15
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,12,1000,109,1,12,2017,양천로 344,갱신,202106,16
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,60,1,12,2017,양천로 344,신규,202106,18
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,60,1,3,2017,양천로 344,-,202106,22
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,9,1000,65,1,5,2017,양천로 344,-,202106,23
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,59,1,5,2017,양천로 344,갱신,202106,26
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,8,3000,63,1,12,2017,양천로 344,신규,202106,26
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,59,1,9,2017,양천로 344,신규,202106,26
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,8,1000,68,1,6,2017,양천로 344,신규,202106,28
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,60,1,9,2017,양천로 344,신규,202106,30
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,8,10000,28,1,4,2017,양천로 344,-,202107,1
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,60,1,4,2017,양천로 344,신규,202107,2
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,8,1000,63,1,5,2017,양천로 344,-,202107,10
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,1000,58,1,12,2017,양천로 344,-,202107,10
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,9,1000,72,1,9,2017,양천로 344,갱신,202107,10
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,500,60,0,11,2017,양천로 344,신규,202107,14
강서구,마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,7,500,64,1,4,2017,양천로 344,신규,202107,17
